key,source,target,Translation Notes,Outstanding issues
ST_Commu_MD/Title_main_0010_D_01_00,１０／１３　その１,Oct. 13: Part 1,,
ST_Commu_MD/Title_main_0010_D_02_00,１０／１６　その１,Oct. 16: Part 1,,
ST_Commu_MD/Title_main_0010_D_03_00,１０／２０　その１,Oct. 20: Part 1,,
ST_Commu_MD/Title_main_0010_D_04_00,１０／２３　その１,Oct. 23: Part 1,,
ST_Commu_MD/Title_main_0010_E_01_00,１０／２７　その１,Oct. 27: Part 1,,
ST_Commu_MD/Title_main_0010_E_02_00,１０／２５　その１,Oct. 25: Part 1,,
ST_Commu_MD/Title_main_0010_E_02_01,１０／２５　その３,Oct. 25: Part 3,,
ST_Commu_MD/Title_main_0010_E_03_00,１０／２５　その４,Oct. 25: Part 4,,
ST_Commu_MD/Title_main_0010_E_04_00,１０／２５　その２,Oct. 25: Part 2,,
ST_Commu_MD/Title_main_0010_X_00_00,１０／０６　その２,Oct. 6: Part 2,,
ST_Commu_MD/Title_main_0010_X_01_00,１０／１１　その２,Oct. 11: Part 2,,
ST_Commu_MD/Title_main_0010_X_02_00,１０／０２　その１,Oct. 2: Part 1,,
ST_Commu_MD/Title_main_0010_X_03_00,１０／１８　その１,Oct. 18: Part 1,,
ST_Commu_MD/Title_main_0010_Z_01_00,１０／２９　その１,Oct. 29: Part 1,,
ST_Commu_MD/Title_main_0010_Z_02_00,１０／２９　その２,Oct. 29: Part 2,,
ST_Commu_MD/Title_main_0010_Z_03_00,１０／２９　その３,Oct. 29: Part 3,,
ST_Commu_MD/Title_main_0010_Z_04_00,１０／２９　その４,Oct. 29: Part 4,,
ST_Commu_MD/Title_main_0010_Z_05_00,１０／２９　その５,Oct. 29: Part 5,,
ST_Commu_MD/Title_main_0011_A_01_00,１１／０１　その１,Nov. 1: Part 1,,
ST_Commu_MD/Title_main_0011_A_02_00,１１／０２　その１,Nov. 1: Part 2,,
ST_Commu_MD/Title_main_0011_A_03_00,１１／０８　その１,Nov. 8: Part 1,,
ST_Commu_MD/Title_main_0011_B_01_00,１１／０６　その１,Nov. 6: Part 1,,
ST_Commu_MD/Title_main_0011_B_02_00,１１／１５　その１,Nov. 15: Part 1,,
ST_Commu_MD/Title_main_0011_B_04_00,１１／１５　その２,Nov. 15: Part 2,,
ST_Commu_MD/Title_main_0011_C_01_00,１１／０６　その２,Nov. 6: Part 2,,
ST_Commu_MD/Title_main_0011_C_02_00,１１／１６　その１,Nov. 16: Part 1,,
ST_Commu_MD/Title_main_0011_C_04_00,１１／１６　その２,Nov. 16: Part 2,,
ST_Commu_MD/Title_main_0011_C_04_01,１１／１５　その３,Nov. 15: Part 3,,
ST_Commu_MD/Title_main_0011_D_01_00,１１／１８　その１,Nov. 18: Part 1,,
ST_Commu_MD/Title_main_0011_D_02_00,１１／１８　その２,Nov. 18: Part 2,,
ST_Commu_MD/Title_main_0011_D_03_00,１１／１８　その３,Nov. 18: Part 3,,
ST_Commu_MD/Title_main_0011_D_04_00,１１／１８　その４,Nov. 18: Part 4,,
ST_Commu_MD/Title_main_0011_D_05_00,１１／１９　菜々たち,Nov. 19: Nana's Group,,
ST_Commu_MD/Title_main_0011_D_06_00,１１／１８　咲耶たち,Nov. 18: Sakuya's Group,,
ST_Commu_MD/Title_main_0011_D_07_00,１１／１９　未来たち,Nov. 19: Mirai's Group,,
ST_Commu_MD/Title_main_0011_D_08_00,１１／１８　春香たち,Nov. 18: Haruka's Group,,
ST_Commu_MD/Title_main_0011_D_09_00,１１／１９　その１,Nov. 19: Part 1,,
ST_Commu_MD/Title_main_0011_D_10_00,１１／１８　その５,Nov. 18: Part 5,,
ST_Commu_MD/Title_main_0011_D_11_00,１１／１８　その６,Nov. 18: Part 6,,
ST_Commu_MD/Title_main_0011_D_12_00,１１／１９　その２,Nov. 19: Part 2,,
ST_Commu_MD/Title_main_0011_E_01_00,１１／２０　その１,Nov. 20: Part 1,,
ST_Commu_MD/Title_main_0011_E_02_00,１１／２９　その１,Nov. 29: Part 1,,
ST_Commu_MD/Title_main_0011_X_00_00,１０／３０　その１,Oct. 30: Part 1,,
ST_Commu_MD/Title_main_0011_X_01_00,１０／３０　その２,Oct. 30: Part 2,,
ST_Commu_MD/Title_main_0011_X_02_00,１０／３１　その１,Oct. 30: Part 1,,
ST_Commu_MD/Title_main_0011_X_03_00,１１／１３　その１,Nov. 13: Part 1,,
ST_Commu_MD/Title_main_0011_X_05_00,１１／２１　その１,Nov. 21: Part 1,,
ST_Commu_MD/Title_main_0011_X_06_00,１１／２２　その１,Nov. 22: Part 1,,
ST_Commu_MD/Title_main_0011_X_07_00,１１／２４　その１,Nov. 24: Part 1,,
ST_Commu_MD/Title_main_0011_X_08_00,１１／２６　その１,Nov. 26: Part 1,,
ST_Commu_MD/Title_main_0011_X_09_00,１１／２７　その１,Nov. 27: Part 1,,
ST_Commu_MD/Title_main_0011_Z_01_00,１１／３０　その１,Nov. 30: Part 1,,
ST_Commu_MD/Title_main_0011_Z_02_00,１１／３０　その２,Nov. 30: Part 2,,
ST_Commu_MD/Title_main_0012_A_01_01,１２／０４　その１,Dec. 4: Part 1,,
ST_Commu_MD/Title_main_0012_A_01_02,１２／０６　その１,Dec. 6: Part 1,,
ST_Commu_MD/Title_main_0012_A_01_03,１２／０７　その１,Dec. 7: Part 1,,
ST_Commu_MD/Title_main_0012_A_01_04,１２／０８　その１,Dec. 8: Part 1,,
ST_Commu_MD/Title_main_0012_A_02_01,１２／１１　その１,Dec. 11: Part 1,,
ST_Commu_MD/Title_main_0012_A_02_03,１２／１６　その１,Dec. 16: Part 1,,
ST_Commu_MD/Title_main_0012_A_02_03_EX,１２／１６　その１　ＥＸ,Dec. 16: Part 1 EX,,
ST_Commu_MD/Title_main_0012_A_03_01,１２／１８　その２,Dec. 18: Part 2,,
ST_Commu_MD/Title_main_0012_A_03_01_EX,１２／１８　その２　ＥＸ,Dec. 18: Part 2 EX,,
ST_Commu_MD/Title_main_0012_A_03_02,１２／２０　その１,Dec. 20: Part 1,,
ST_Commu_MD/Title_main_0012_A_03_02_EX,１２／２０　その１　ＥＸ,Dec. 20: Part 1 EX,,
ST_Commu_MD/Title_main_0012_A_04_01,１２／２７　その１,Dec. 27: Part 1,,
ST_Commu_MD/Title_main_0012_A_04_01_EX,１２／２７　その１　ＥＸ,Dec. 27: Part 1 EX,,
ST_Commu_MD/Title_main_0012_A_04_02,１２／２４　その２,Dec. 24: Part 2,,
ST_Commu_MD/Title_main_0012_A_04_02_EX,１２／２４　その２　ＥＸ,Dec. 24: Part 2 EX,,
ST_Commu_MD/Title_main_0012_A_05_01,１２／３１　その２,Dec. 31: Part 2,,
ST_Commu_MD/Title_main_0012_A_05_01_EX,１２／３１　その２　ＥＸ,Dec. 31: Part 2 EX,,
ST_Commu_MD/Title_main_0012_A_05_02,１２／３１　その３,Dec. 31: Part 3,,
ST_Commu_MD/Title_main_0012_A_05_02_EX,１２／３１　その３　ＥＸ,Dec. 31: Part 3 EX,,
ST_Commu_MD/Title_main_0012_A_05_03,１２／３１　その５,Dec. 31: Part 5,,
ST_Commu_MD/Title_main_0012_A_05_03_EX,１２／３１　その５　ＥＸ,Dec. 31: Part 5 EX,,
ST_Commu_MD/Title_main_0012_X_00_00,１２／０４　その２,Dec. 4: Part 2,,
ST_Commu_MD/Title_main_0012_X_01_00,１２／０８　その２,Dec. 8: Part 2,,
ST_Commu_MD/Title_main_0012_X_02_00,１２／１３　その１,Dec. 13: Part 1,,
ST_Commu_MD/Title_main_0012_X_02_00_EX,１２／１３　その１　ＥＸ,Dec. 13: Part 1 EX,,
ST_Commu_MD/Title_main_0012_X_03_00,１２／１８　その１,Dec. 18: Part 1,,
ST_Commu_MD/Title_main_0012_X_03_00_EX,１２／１８　その１　ＥＸ,Dec. 18: Part 1 EX,,
ST_Commu_MD/Title_main_0012_X_04_00,１２／２２　その１,Dec. 22: Part 1,,
ST_Commu_MD/Title_main_0012_X_04_00_EX,１２／２２　その１　ＥＸ,Dec. 22: Part 1 EX,,
ST_Commu_MD/Title_main_0012_X_05_00,１２／２４　その１,Dec. 24: Part 1,,
ST_Commu_MD/Title_main_0012_X_05_00_EX,１２／２４　その１　ＥＸ,Dec. 24: Part 1 EX,,
ST_Commu_MD/Title_main_0012_X_06_00,１２／２５　その１,Dec. 25: Part 1,,
ST_Commu_MD/Title_main_0012_X_06_00_EX,１２／２５　その１　ＥＸ,Dec. 25: Part 1 EX,,
ST_Commu_MD/Title_main_0012_X_07_00,１２／２９　その１,Dec. 29: Part 1,,
ST_Commu_MD/Title_main_0012_X_07_00_EX,１２／２９　その１　ＥＸ,Dec. 29: Part 1 EX,,
ST_Commu_MD/Title_main_0012_X_08_00,１２／３０　その１,Dec. 30: Part 1,,
ST_Commu_MD/Title_main_0012_X_08_00_EX,１２／３０　その１　ＥＸ,Dec. 30: Part 1 EX,,
ST_Commu_MD/Title_main_0012_X_09_00,１２／３１　その１,Dec. 31: Part 1,,
ST_Commu_MD/Title_main_0012_X_09_00_EX,１２／３１　その１　ＥＸ,Dec. 31: Part 1 EX,,
ST_Commu_MD/Title_main_0012_X_10_00,１２／３１　その４,Dec. 31: Part 4,,
ST_Commu_MD/Title_main_0012_X_10_00_EX,１２／３１　その４　ＥＸ,Dec. 31: Part 4 EX,,
ST_Commu_MD/Title_main_0012_X_11_00,１２／３１　その６,Dec. 31: Part 6,,
ST_Commu_MD/Title_main_0012_X_11_00_EX,１２／３１　その６　ＥＸ,Dec. 31: Part 6 EX,,
ST_Commu_MD/Title_main_0012_X_12_00,１２／３１　その７,Dec. 31: Part 7,,
ST_Commu_MD/Title_main_0012_X_12_00_EX,１２／３１　その７　ＥＸ,Dec. 31: Part 7 EX,,
ST_Commu_MD/Title_main_0012_X_50_00_EX,１２／１２　その１　ＥＸ,Dec. 12: Part 1 EX,,
ST_Commu_MD/Title_main_0012_X_51_00_EX,１２／１２　その２　ＥＸ,Dec. 12: Part 2 EX,,
ST_Commu_MD/Title_main_0012_X_52_00_EX,１２／１３　その２　ＥＸ,Dec. 13: Part 2 EX,,
ST_Commu_MD/Title_main_0012_X_53_00_EX,１２／１５　その１　ＥＸ,Dec. 15: Part 1 EX,,
ST_Commu_MD/Title_main_0012_X_54_00_EX,１２／１５　その２　ＥＸ,Dec. 15: Part 2 EX,,
ST_Commu_MD/Title_main_0012_Z_01_00,エピローグ その１,Epilogue: Part 1,,
ST_Commu_MD/Title_main_0012_Z_02_00,エピローグ その２,Epilogue: Part 2,,
ST_Commu_MD/Title_main_0012_Z_03_00,エピローグ その３,Epilogue: Part 3,,
ST_Commu_MD/Title_main_0012_Z_04_00,エピローグ その４,Epilogue: Part 4,,
ST_Commu_MD/Title_main_0012_Z_50_00,エピローグ その５,Epilogue: Part 5,,
ST_Commu_MD/Title_runintochr_0101_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0101_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0101_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0101_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0101_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0101_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0101_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0102_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0102_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0102_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0102_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0102_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0102_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0102_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0103_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0103_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0103_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0103_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0103_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0103_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0103_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0104_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0104_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0104_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0104_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0104_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0104_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0104_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0105_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0105_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0105_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0105_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0105_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0105_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0105_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0106_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0106_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0106_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0106_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0106_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0106_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0106_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0107_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0107_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0107_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0107_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0107_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0107_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0107_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0108_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0108_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0108_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0108_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0108_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0108_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0108_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0109_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0109_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0109_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0109_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0109_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0109_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0109_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0110_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0110_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0110_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0110_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0110_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0110_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0110_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0111_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0111_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0111_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0111_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0111_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0111_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0111_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0112_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0112_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0112_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0112_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0112_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0112_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0112_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0113_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0113_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0113_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0113_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0113_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0113_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0113_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0201_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0201_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0201_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0201_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0201_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0201_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0201_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0202_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0202_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0202_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0202_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0202_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0202_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0202_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0203_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0203_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0203_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0203_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0203_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0203_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0203_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0204_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0204_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0204_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0204_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0204_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0204_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0204_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0205_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0205_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0205_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0205_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0205_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0205_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0205_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0206_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0206_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0206_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0206_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0206_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0206_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0206_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0301_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0301_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0301_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0301_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0301_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0301_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0301_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0302_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
ST_Commu_MD/Title_runintochr_0302_B_02_00,通勤路でばったり　雑談２,On the Way to Work - Chat 2,,
ST_Commu_MD/Title_runintochr_0302_C_03_00,仕事終わりにばったり　感謝,Finishing Work - Appreciation,,
ST_Commu_MD/Title_runintochr_0302_D_01_00,通勤路でばったり　挨拶1,On the Way to Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0302_D_01_01,通勤路でばったり　挨拶2,On the Way to Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0302_E_02_00,仕事終わりにばったり　挨拶1,After Work - Greeting 1,,
ST_Commu_MD/Title_runintochr_0302_E_02_01,仕事終わりにばったり　挨拶2,After Work - Greeting 2,,
ST_Commu_MD/Title_runintochr_0303_A_01_00,通勤路でばったり　雑談１,On the Way to Work - Chat 1,,
